HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.premise,Input.hypothesis,Input.lang,Input.score,Answer.correct,Answer.incorrect,Answer.maybe,Answer.problems
324N5FAHSYD881CN3BGWVXJFQNHVKS,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:22:03 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:22:03 PDT 2020,,,3OB0CAO74IR1WP4ES35KDO32CS2HYL,A2615YW1YERQBO,Approved,Tue Apr 21 07:23:12 PDT 2020,Tue Apr 21 07:36:44 PDT 2020,Wed Apr 22 07:36:44 PDT 2020,Tue Apr 21 23:17:13 PDT 2020,,,812,100% (1/1),100% (1/1),100% (1/1),"Swaziland at the 2008 Summer Olympic Games represented four athletes, namely two women and two men who represented the country in two of the 28 sports in which the games competed.","In 2008, American Samoa's delegation was composed of four athletes, including two women, which is the greatest number of women to have competed for American Samoa at any one games.",cs,1.027034933,Four athletes from Swaziland represented their country in the 2008 Summer Olympics.,Four Olympic athletes from Swaziland were arrested for drug trafficking at the 2008 Summer Olympics venue in Beijing.,All 4 athletes from Swaziland medalled in their events at the 2008 Summer Olympics.,"""represented four athletes"" is confusing. ""represented by four athletes"" seems more correct."
324N5FAHSYD881CN3BGWVXJFQNIKVI,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:22:07 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:22:07 PDT 2020,,,3KXIR214I5IHJSNCKBE6AVTTS8L243,A1SX8IVV82M0LW,Approved,Tue Apr 21 07:22:14 PDT 2020,Tue Apr 21 08:18:48 PDT 2020,Wed Apr 22 08:18:48 PDT 2020,Tue Apr 21 23:17:13 PDT 2020,,,3394,100% (1369/1369),100% (130/130),100% (130/130),"From 1994 to 1999, he was a Member of the European Parliament for the Flemish bloc, which was elected President after Dillen's resignation in 1996.","Olivier served on the Chamber of Representatives between 1974 and 1995, after which he was elected to the Flemish Council through 1999.",cs,1.021138901,Dillen resigned in 1996.,Dillen was assassinated in 1996.,Dillen was forced to resign in 1996.,{}
32CXT5U14H5O0LLMPW9O9685HGF8UY,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:22:06 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:22:06 PDT 2020,,,3BV8HQ2ZZX3K3IMUGE00DBW50NJA63,A6KB4VHCZYTY2,Approved,Tue Apr 21 07:22:18 PDT 2020,Tue Apr 21 11:24:30 PDT 2020,Wed Apr 22 11:24:30 PDT 2020,Tue Apr 21 23:17:13 PDT 2020,,,14532,100% (7/7),100% (7/7),100% (6/6),Homer even shows him the plans for the power plant.,Hydro also buys the power plant.,cs,1.048395939,I saw Homer show the plans for the power plant today.,The plans for the power plant have not been shown to anyone.,Homer could have leaked the plans for the power plant.,{}
32FESTC2NISQCOBZ68PTBS4O770CU8,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:21:57 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:21:57 PDT 2020,,,38F5OAUN5OEIH58D5UFK0BJ58TT7HA,A1PTH9KTRO06EG,Approved,Tue Apr 21 08:09:13 PDT 2020,Tue Apr 21 08:55:39 PDT 2020,Wed Apr 22 08:55:39 PDT 2020,Tue Apr 21 23:17:13 PDT 2020,,,2786,100% (28/28),100% (28/28),100% (28/28),"The larger Greek collection consists of the marble figure of a man from a funeral relief (about 300 BC), as well as bronze sculptures, decorative objects and gold jewellery.","The more extensive Greek collection includes a marble Figure of a man from a funerary relief from 300 BC, bronze sculptures, decorative objects, and gold jewelry.",de,1.046654553,The larger Greek collection includes a marble figure.,The larger Greek collections consists of the marble figure of a man from a music band.,The larger Greek collections contains more than 10 different sculptures.,{}
32K26U12DOQ0UV6DBUU9RKOP6EKVDF,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:22:00 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:22:00 PDT 2020,,,3W2LOLRXLCHJ1ET0KTGNIKQX1MRKRQ,A272X64FOZFYLB,Approved,Tue Apr 21 07:22:31 PDT 2020,Tue Apr 21 11:03:15 PDT 2020,Wed Apr 22 11:03:15 PDT 2020,Tue Apr 21 23:17:13 PDT 2020,,,13244,100% (686/686),100% (37/37),100% (37/37),"The family owned Saltram for about 50 years, their prosperity declining at the end of the century when they began to sell and lease parts of the estate.","The situation deteriorated at the beginning of the 15th century, when the Zbraslav monks were in debt and were forced to stop and sell their goods.",cs,1.020853576,Saltram was owned by the family for longer than 40 years.,The family lost control of Saltram after a brutal battle with the British Empire.,The family had completely relinquished their control over Saltram by the end of the 18th century.,{}
32PT7WK7DNHGIM4URKO38PW6FUS3DR,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:22:06 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:22:06 PDT 2020,,,3ERMJ6L4DZU49J9OWRVXSGR1PG37MW,A29VL3MZE7YPBZ,Approved,Tue Apr 21 14:27:41 PDT 2020,Tue Apr 21 14:42:14 PDT 2020,Wed Apr 22 14:42:14 PDT 2020,Tue Apr 21 23:17:14 PDT 2020,,,873,100% (46/46),100% (46/46),100% (46/46),Wide superstitious practices are called by the rabbis Amorite customs.,These immobilised amorphous regions are called the rigid amorphous phase.,de,1.024305782,"Rabbis have coined the term ""Amorite customs"" meaning wide superstitious practices.",Rabbis weren't powerful enough to give names to practices.,Rabbis often gave their own names to certain practices.,{}
32PT7WK7DNHGIM4URKO38PW6FUSD31,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:22:00 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:22:00 PDT 2020,,,3G5W44VEU8KSCOKM4IMBJGCQZDGKGU,A2VRDE2FHCBMF8,Approved,Tue Apr 21 07:48:25 PDT 2020,Tue Apr 21 07:56:36 PDT 2020,Wed Apr 22 07:56:36 PDT 2020,Tue Apr 21 23:17:14 PDT 2020,,,491,100% (14/14),100% (14/14),100% (14/14),"With the founding of the FDP in 1948, he became its first chairman.","When the Labour Party was founded in 1916, he became its first president.",de,1.033823129,"He's been the first chairman of the FDP, that has been found in 1948","After the FDP was found in 1984, he became its first CEO.","After founding the FDP in 1948, he also became the chairman",{}
32TMVRKDGO0PJNR7AQI6W2ABI3R84B,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:21:57 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:21:57 PDT 2020,,,36NEMU28XGFJZYAP4Z39KWQII7CMWD,A3FQDPUAXJB0BS,Approved,Tue Apr 21 12:23:49 PDT 2020,Tue Apr 21 13:00:40 PDT 2020,Wed Apr 22 13:00:40 PDT 2020,Tue Apr 21 23:17:14 PDT 2020,,,2211,100% (1/1),100% (1/1),100% (1/1),"Since these non-lethal weapons are effective at ranges where most handgun and knife encounters occur, they could be used to defend against such attacks.","Since these scenes are placed near fireplaces, and these are considered cultic in many cultures, there may be a connection to cultic dances.",de,1.022059653,The weapons are effective at close range and are non-lethal.,"The weapons are not effective at close range, but are lethal.","The weapons are still in development, and are not yet available for purchase.",{}
32TZXEA1OMM78N7MB59RHSN34XL14K,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:22:04 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:22:04 PDT 2020,,,3NGMS9VZTMKBI2WDSNPWLIK9Q2ZFFO,A1J6ZCFCTR1NEK,Approved,Tue Apr 21 07:22:30 PDT 2020,Tue Apr 21 07:48:34 PDT 2020,Wed Apr 22 07:48:34 PDT 2020,Tue Apr 21 23:17:14 PDT 2020,,,1564,100% (1/1),100% (1/1),100% (1/1),A fourth soldier lies dead beside them.,The fourth soldier kissed his colleagues.,ja,1.066951019,A fourth soldier who was wounded very badly lies dead beside them.,Till now no one died beside them.,Till now four soldiers died.,Yes very small sentence very difficult to make sentences
32XN26MTX0L3Z6TPLE48P464LRA0L9,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:21:56 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:21:56 PDT 2020,,,3WJ1OXY92BI77W5I9TXYXPSW6I98AN,A1SX8IVV82M0LW,Approved,Tue Apr 21 07:22:31 PDT 2020,Tue Apr 21 11:59:00 PDT 2020,Wed Apr 22 11:59:00 PDT 2020,Tue Apr 21 23:17:14 PDT 2020,,,16589,100% (1369/1369),100% (130/130),100% (130/130),Manasseh was 12 years old. ~687 B.C.E.,"It has been a pleasure, 6️⃣.",id,1.052624128,Manasseh was 12 around 687 B.C.E.,Manasseh was 12 months old around 687 B.C.E.,Manasseh died at a young age.,{}
335HHSX8CE7VCUBT65D5CJXGYZADH8,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:22:07 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:22:07 PDT 2020,,,3RRCEFRB7NEB75N8347HBOWXME34BC,A2O5OJXCUFQ3FV,Approved,Tue Apr 21 08:14:02 PDT 2020,Tue Apr 21 08:16:45 PDT 2020,Wed Apr 22 08:16:45 PDT 2020,Tue Apr 21 23:17:14 PDT 2020,,,163,100% (25/25),100% (25/25),100% (25/25),"Hornet and Nashville steamed from San Francisco on 2 April, with the carrier laden with 16 Army B-25 Mitchell medium bombers on her flight deck, bombers under the command of Lieutenant Colonel Jimmy Doolittle, USAAF, for the Doolittle Raid on Japan.","The aircraft carrier and the cruiser arrived in San Diego on 20 March before reaching San Francisco, then departed on 2 April with sixteen B-25s and their crews under the command of Lieutenant Colonel Jimmy Doolitle for the Doolittle raid.",fr,1.022373981,Lieutenant Colonel Jimmy Doolittle commanded atleast two bombers.,The Doolittle Raid was focused on the USA.,The Doolittle Raid on Japan was in April.,{}
338GLSUI44DH0N3585KU4X73JN7FS6,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:22:03 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:22:03 PDT 2020,,,3Z9WI9EOZ0Q6CKFXOO4T4GOREE4HK3,A1SX8IVV82M0LW,Approved,Tue Apr 21 12:23:49 PDT 2020,Tue Apr 21 15:13:27 PDT 2020,Wed Apr 22 15:13:27 PDT 2020,Tue Apr 21 23:17:14 PDT 2020,,,10178,100% (1369/1369),100% (130/130),100% (130/130),The first experiments with an RFID implant were carried out in 1998 by the British scientist Kevin Warwick.,The first RFID implant experiments to be reported were conducted in 1998 by British scientist Kevin Warwick.,fr,1.084710446,Kevin Warwick was the first scientist to experiment with RFID implants.,Kevin Warwick carried out the first experiments in 1990.,Kevin Warwick invented the RFID implant.,{}
33CLA8O0MJD5Z83STGKPEN27XLOFRI,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:22:02 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:22:02 PDT 2020,,,3DBQWDE4Y70V4XG5KZV07B253Z7N5K,A1PTH9KTRO06EG,Approved,Tue Apr 21 07:22:39 PDT 2020,Tue Apr 21 08:20:34 PDT 2020,Wed Apr 22 08:20:34 PDT 2020,Tue Apr 21 23:17:14 PDT 2020,,,3475,100% (28/28),100% (28/28),100% (28/28),"The beginning of this social networking site appeared in 1997 with several websites born based on belief after which the glory of social networking sites began to take interest from the 2000s and 2004, a friendship site called Friendster advanced into the following years of 2005 and so on came up sites like MySpace, Facebook, Twitter and so forth.","The second spurt of social networking, one which was less dependent upon mailing list-related features and more upon Internet forum features, began in the early- to mid-2000s in the form of such services as LiveJournal, Friendster, MySpace and Facebook.",id,1.026010696,"Myspace, Facebook, and Twitter all came after the years of 2005.",Social Media started to become popular around 1980.,There were more social media websites created in the years 2004 over 2005.,{}
33EEIIWHK89UJ4AIGG0TRJVOPT9VQK,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:22:04 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:22:04 PDT 2020,,,3JAOYWH7VJ6OHKFWBCS26Z3IK0Q9LV,A243X2Y9HP7630,Approved,Tue Apr 21 08:51:16 PDT 2020,Tue Apr 21 10:39:40 PDT 2020,Wed Apr 22 10:39:40 PDT 2020,Tue Apr 21 23:17:14 PDT 2020,,,6504,100% (366/366),100% (35/35),100% (35/35),"His drawings at this time, when World War II was raging, were very patriotic.",His skills in what we now characterize as guerrilla warfare were justly famous.,cs,1.039998308,He was known for his patriotic drawings,He was born post world war 2,He made was made on,{}
33IXYHIZB6KWPAMBJFLIVX9Z9ST2E8,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:21:56 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:21:56 PDT 2020,,,3NXNZ5RS1BZP2ZQU7IRSNULHPIG97L,A243X2Y9HP7630,Approved,Tue Apr 21 15:17:53 PDT 2020,Tue Apr 21 19:54:23 PDT 2020,Wed Apr 22 19:54:23 PDT 2020,Tue Apr 21 23:17:14 PDT 2020,,,16590,100% (366/366),100% (35/35),100% (35/35),"The species is found in the litter layer of coniferous forests, from lowland regions up to low mountain ranges.",In the Czech Republic we can see it especially in deciduous forests from lowlands to lower mountain positions.,cs,1.02819489,The litter of the coniferous forest helps protect this species,The specious can be found in deciduous forest ranges.,Coniferous forests are generally not in the high mountain ranges,{}
33K3E8REWXXGHPFHU1KBTD79BYW8XQ,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:22:07 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:22:07 PDT 2020,,,3M81GAB8A1LIWAA611EUERX2I6OBQ4,A3YP2RNFZ1PQP,Approved,Tue Apr 21 09:08:15 PDT 2020,Tue Apr 21 09:13:41 PDT 2020,Wed Apr 22 09:13:41 PDT 2020,Tue Apr 21 23:17:15 PDT 2020,,,326,100% (1/1),100% (1/1),100% (1/1),"As of the 2011 census, it had 31 inhabitants.",The 2011 census recorded 31 inhabitants in the village.,fr,1.023505826,"The cottages near the shoreline, styled like plantation homes with large covered porches, are luxurious within; some come wi","""Yes, he's still under arrest, which is why USAT's front-page reefer headline British Court Frees Chile's Pinochet is a bit off."", you","""In addition to their annual Government Technology Leadership Award, Government Executive magazine also presents a cash prize for best dressed agent from a federal agency.",nothing
33NKDW9FFYKITS5UBD0GVZ3S1PHCX0,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:21:58 PDT 2020,2,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:21:58 PDT 2020,,,351SEKWQS1JKQSAYN4YJS81XBUKMDO,A29VL3MZE7YPBZ,Approved,Wed Apr 22 04:02:03 PDT 2020,Wed Apr 22 05:28:57 PDT 2020,Thu Apr 23 05:28:57 PDT 2020,Thu Apr 23 05:29:44 PDT 2020,,,5214,100% (46/46),100% (46/46),100% (46/46),"In most countries, roads carry the European route designation beside national road numbers.",Many countries display European road signs next to national road signs.,ja,1.034240646,"The European route is used on roads in most countries, besides national road numbers.","If you know the rules of one road, then you know the rules of all the roads in the world.",Road systems plans were shared between most countries.,{}
33NOQL7T9P15MKFWVJ8WQYNKJYU8ZN,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:22:07 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:22:07 PDT 2020,,,3WI0P0II62UBN8NQSCU0E7V7HDUDR6,A1PTH9KTRO06EG,Approved,Tue Apr 21 07:22:32 PDT 2020,Tue Apr 21 07:51:44 PDT 2020,Wed Apr 22 07:51:44 PDT 2020,Tue Apr 21 23:17:15 PDT 2020,,,1752,100% (28/28),100% (28/28),100% (28/28),"During the 19th century, the Bruneian Empire began to decline.","In the 19th century, Brittany's economy remained stagnant.",ja,1.021850905,The Bruneian Empire was around during the 19th century.,"During the 19th Century, the Bruneian Empire spent the entire time prospering and becoming more powerful and rich.",The Bruenian Empire made it to the 20th century.,{}
33Q5P9PUSQO7YN59CVO1SKJ39PFCZX,3XA69K8C5YP36GZPE3KQW0ZI5UGW1H,Write about a situation given only a one sentence description,"Given a description, write one-sentence answers to three short questions about it","sentences, writing",$0.75,Tue Apr 21 07:21:58 PDT 2020,1,BatchId:4003225;OriginalHitTemplateId:;,18000,86400,Tue Apr 28 07:21:58 PDT 2020,,,31QTRG6Q2UFT9622BGDPMX5TYJCPYY,A2M1CVZZJAN4T4,Approved,Tue Apr 21 07:24:36 PDT 2020,Tue Apr 21 11:01:41 PDT 2020,Wed Apr 22 11:01:41 PDT 2020,Tue Apr 21 23:17:15 PDT 2020,,,13025,100% (351/351),100% (56/56),100% (56/56),There hasn't been an outstanding entertainment activity since 2007.,"By 2007, no examples were known to be active.",ja,1.040889446,There has been outstanding entertainment activity before 2007.,An outstanding entertainment activity was in place after 2007.,There has been numerous attempts to achieve an outstanding entertainment activity since 2007.,{}
